arm,chat_rate,code_rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-thresh16","120","2","123",16.103561034130013,3139.1941804731086,483,56.743416072842436,128.28549999999998,150.85625,364.08525000000003,2972.934720110847,16711.895999999997,21662.63175,25958.44325,78.41227789520882,96.528,97.637,99.348,0,374,1625,"OVERLOADED",1
"pd-thresh16","120","2","777",16.63565400706732,2958.212670667558,499,59.05635196607555,133.52270000000007,155.54684999999998,409.78097000000076,2854.3727891287585,15199.544100000003,20828.803849999997,25785.877969999998,79.95262347141157,96.247,97.113,98.346,0,258,1622,"OVERLOADED",1
"pd-thresh16","120","5","42",14.766835500819226,2681.9639971217007,443,58.32701454681089,126.527,154.318,411.68899999999763,2570.3338205893324,13940.177,20607.705,26076.870399999996,83.22110484284195,99.322,101.241,103.318,0,293,1509,"OVERLOADED",1
"pd-thresh16","120","5","123",14.836614203287485,2689.7281218786848,445,58.81934855233853,129.97600000000006,158.01064999999997,382.5002700000003,2584.990358203415,14714.049000000003,21045.33065,26459.432150000022,84.33040035398672,104.096,105.621,107.308,0,258,1517,"OVERLOADED",1
"pd-thresh16","120","5","777",15.46882456769386,2686.7081291173454,464,60.9492480705623,133.953,159.729,469.2810000000032,2565.9550665196616,14003.664,20490.963,25745.36660000002,83.91941655642363,101.638,104.1,105.898,0,341,1560,"OVERLOADED",1
"pd-thresh16","150","0.5","42",17.30057726259466,3377.412693003523,519,46.77371947674418,111.85679999999996,133.99039999999994,153.65917000000002,2435.4019555232558,13242.429299999996,20959.77435,26127.353670000008,79.0034109920635,91.926,92.268,92.519,0,294,1678,"OVERLOADED",1
"pd-thresh16","150","0.5","123",17.00000396666759,3324.8007757868477,510,52.09475059311981,119.87530000000001,143.6427,357.21125999999964,2409.875287663108,13561.715100000003,20604.488449999986,25525.767949999998,78.03565989479412,91.896,92.516,93.387,0,316,1670,"OVERLOADED",1
"pd-thresh16","150","0.5","777",17.567009808924933,3283.5308049683904,527,52.5801075708857,120.706,145.056,349.16920000000397,2389.866543700672,12760.071,20616.558,25779.520200000003,78.73159201649366,92.778,93.303,93.735,0,305,1681,"OVERLOADED",1
"pd-thresh16","150","1","42",17.43391504496533,3487.7163734696614,523,50.31041618160652,111.81,139.62050000000002,255.63110000000026,2487.486030558789,13628.0875,21237.26825,25884.656100000004,78.67493034916671,93.36,94.481,96.74,0,369,1701,"OVERLOADED",1
"pd-thresh16","150","1","123",16.53333719111201,3202.5674139323964,496,52.258000882612535,118.4414,145.8493,338.3026399999998,2344.4653109738156,12933.91320000001,20572.4943,25858.62962,79.74918512047373,94.162,95.227,96.825,0,321,1646,"OVERLOADED",1
"pd-thresh16","150","1","777",17.334063675216182,3305.572608125889,520,52.54830649426976,121.11900000000003,144.0538999999999,389.14398000000017,2390.0816223920074,12594.098400000012,20895.42379999999,25932.73892,79.38434955344019,94.343,95.148,98.074,0,439,1703,"OVERLOADED",1
"pd-thresh16","150","2","42",16.933898361075315,3236.7413326024644,508,51.811992588369435,116.7094,146.45045,358.5290099999992,2339.572878278221,12554.037900000005,20768.607849999997,25886.401979999995,80.29751468563325,93.324,95.129,96.086,0,297,1649,"OVERLOADED",1
"pd-thresh16","150","2","123",16.000003733334204,3047.8673778357215,480,52.101256588473795,119.12160000000003,145.10399999999998,342.09936000000016,2226.09106342311,11048.30640000002,20266.028799999964,25799.286920000002,81.15253057522318,96.601,97.971,100.932,0,328,1607,"OVERLOADED",1
"pd-thresh16","150","2","777",16.6673689184771,3000.0930705880405,500,52.65572841984514,118.90200000000006,148.31259999999997,381.4377599999983,2207.8087820476057,10881.547800000004,19905.792099999988,25428.00146,81.50823543279813,94.81,96.173,98.377,0,292,1636,"OVERLOADED",1
"pd-thresh16","150","5","42",15.667189428553932,2939.031399014347,470,53.06820121951219,119.19210000000001,149.96869999999998,411.0272899999978,2131.161406042129,10093.2641,20460.044049999946,26037.96893,83.83314381171748,98.275,99.392,99.881,0,333,1587,"OVERLOADED",1
"pd-thresh16","150","5","123",14.966670158889704,2714.16729997237,449,54.14886331938634,119.41579999999996,148.61039999999994,367.24647999999956,2022.6919472803347,7856.410799999995,19693.5234,25815.3784,86.53919757705987,100.877,102.156,103.831,0,306,1540,"OVERLOADED",1
"pd-thresh16","150","5","777",16.26735206443365,2888.68837673694,488,55.173053377814846,124.42100000000002,153.07599999999994,426.7687599999998,2132.8114072838475,9508.8772,19716.136799999993,25934.759679999996,84.6262585268484,98.9,99.725,102.202,0,363,1607,"OVERLOADED",1
"pd-pd3","50","0.5","42",16.53625198180812,3375.7624887459306,496,127.9736387225549,154.691,234.861,524.687,11514.953252016128,20651.3295,22998.74275,26270.85755,56.303852132315725,82.796,82.988,83.964,0,0,1479,"OVERLOADED",1
"pd-pd3","50","0.5","123",15.913972467826753,3307.1036369932804,477,113.08066112266113,139.046,148.548,371.77319999999986,10997.702087682672,20141.9924,22417.434999999994,25851.891819999983,53.268920556721305,78.181,83.214,86.381,0,0,1401,"OVERLOADED",1
"pd-pd3","50","0.5","777",16.971068396106336,3270.5482712032745,509,125.89247265625,151.306,158.51805,486.26791999999966,10947.059889980354,20984.107799999998,22770.071,25836.202160000004,56.70288056198889,84.02,85.279,86.405,0,0,1467,"OVERLOADED",1
"pd-pd3","50","1","42",15.869467627702956,3169.7594625451393,476,119.65628094302555,153.93800000000002,160.10039999999998,493.34156000000024,10851.343746031745,20592.3844,22816.81715,26760.49229,57.309310475687106,86.485,87.388,89.051,0,5,1466,"BACKLOGGED",0.6742081447963801
"pd-pd3","50","1","123",15.293730452074657,3072.136452666639,458,113.57701632653063,144.1899,158.8708499999999,386.0353200000001,10398.258260245902,20510.287600000003,22091.519699999997,25884.299389999996,55.233952557814355,83.362,87.645,89.389,0,1,1391,"BACKLOGGED",0.6691525423728814
"pd-pd3","50","1","777",16.637648584787943,3118.508837242086,499,122.32896887159534,150.68429999999998,158.88825,432.5103200000002,10706.963888454013,20709.992,22925.6195,25587.9279,58.31603723449996,84.909,85.199,86.549,0,0,1470,"OVERLOADED",1
"pd-pd3","50","2","42",14.269185177850558,2734.6826714915182,428,102.19022829581994,153.3469,163.36929999999998,498.66466999999943,7943.181292682927,19950.7922,22086.561599999997,26362.73388000001,59.370199220569134,90.05260000000004,90.422,102.039,0,32,1344,"BACKLOGGED",0.61198738170347
"pd-pd3","50","2","123",14.468937325230907,2773.301890176632,434,105.72886467486819,151.057,168.3366,382.1353200000001,8740.524491166077,20506.003,22559.09475,26266.801150000007,59.55254062741686,90.735,93.785,95.357,0,7,1325,"BACKLOGGED",0.6239202657807309
"pd-pd3","50","2","777",14.836070588356884,2647.0550483230822,445,101.43628120063191,149.3076,164.1668,382.6087199999996,7585.630907936508,19329.371100000004,21417.28295,25556.795230000014,60.08773173573817,90.123,92.444,95.192,0,26,1333,"BACKLOGGED",0.5984703632887189
"pd-pd3","50","5","42",11.46869089060886,1910.2704960758908,344,85.33666583850932,164.9942,191.81559999999993,390.78148000000004,5042.502260377359,17703.847,21386.434299999997,25630.489539999977,69.84775362573305,107.402,115.01989999999998,119.125,0,54,1158,"BACKLOGGED",0.5219482862297053
"pd-pd3","50","5","123",12.14319401164392,2022.6758135164357,364,93.45551556156968,157.4136,320.82540000000006,418.87262000000004,5789.45710340136,18638.834800000004,22396.655499999993,25946.444359999998,70.06143889690875,105.859,116.953,123.169,0,60,1201,"BACKLOGGED",0.5440446650124069
"pd-pd3","50","5","777",12.567021056660463,1924.7876123440014,377,91.76398177399757,160.3632,334.1167,420.37463999999994,4995.884544117647,17190.9705,20225.58575,24544.31675,70.35690101978558,109.423,113.236,121.307,0,52,1181,"BACKLOGGED",0.5110844817255842
"pd-pd3","80","0.5","42",17.067970090649254,3352.3893441329137,512,69.79609523809523,140.009,153.015,225.22260000000003,5605.971131186174,19697.93739999999,22649.9858,26284.2358,69.36349626194378,90.723,91.998,93.579,0,164,1592,"BACKLOGGED",0.4704658901830283
"pd-pd3","80","0.5","123",16.267003935881604,3201.0330347515874,488,66.1368604832424,131.8558,148.978,163.32846000000015,5168.06786844166,18767.834400000003,21890.469200000007,26449.87428,67.77077845113617,92.009,96.7,98.445,0,146,1557,"BACKLOGGED",0.4681382757184507
"pd-pd3","80","0.5","777",17.000832474096814,3101.38519782852,510,73.60488770053476,143.037,155.2096,417.96748000000093,5098.764099769762,18193.7724,21474.7168,25742.68976,69.53953376852162,93.638,94.663,95.825,0,146,1574,"OVERLOADED",0.46157024793388435
"pd-pd3","80","1","42",16.80128305798286,3252.0483480921826,504,72.43580689655172,144.7664,154.35660000000001,406.83996000000053,5400.806048573631,19400.67020000001,22244.449600000004,26712.901839999995,70.1714338691396,93.06,94.478,96.644,0,126,1573,"BACKLOGGED",0.46338436077782375
"pd-pd3","80","1","123",16.100333813587735,3124.131440325196,483,65.90121433962264,134.4596,148.921,165.98263999999998,4982.0477119029565,18724.9576,21650.774999999983,26564.34144,68.98221849226182,93.046,94.81,97.742,0,123,1532,"BACKLOGGED",0.45428216797683074
"pd-pd3","80","1","777",16.600812886471008,2987.146270595717,498,70.43755763473054,145.0455,157.17175,340.7959000000028,4905.452068421053,18077.53160000001,21883.688799999996,26411.98513,70.93835363362959,93.946,94.749,96.932,0,140,1548,"OVERLOADED",0.4535743631881676
"pd-pd3","80","2","42",15.801206685483882,2963.8263375379765,474,70.92313603473228,144.4245,158.94170000000003,423.40997000000056,4794.087999272198,18820.801500000005,22085.8076,26500.417899999997,72.33863828391796,95.459,96.407,99.117,0,144,1502,"OVERLOADED",0.7452830507231518
"pd-pd3","80","2","123",15.666991495623677,2976.7283841684985,470,66.2730564516129,135.9815,152.4174,356.30604999999997,4775.272975735294,18501.6813,21862.693399999996,26673.824120000012,71.52885884273331,93.608,98.345,101.892,0,106,1507,"BACKLOGGED",0.4442174090723334
"pd-pd3","80","2","777",16.200793298845202,2900.8753795310845,486,69.03438478419898,143.88040000000004,154.90670000000003,334.05604,4767.9484647058825,18158.8779,22073.253349999995,26608.649580000005,72.9131514167514,94.584,98.848,103.95,0,199,1544,"OVERLOADED",0.6570623785420111
"pd-pd3","80","5","42",13.400339475266707,2311.6585620169044,402,70.47635185185186,150.97920000000005,171.80975,440.1878000000015,3771.868330213904,17716.529000000002,21407.8185,26550.587599999995,80.25164902967539,105.847,108.683,111.82,0,253,1388,"OVERLOADED",1
"pd-pd3","80","5","123",13.166939661215643,2205.1790540457205,395,64.54233186951066,137.0166,161.771,366.1487699999999,3399.285055063291,16448.896400000005,20551.16455,26015.35651,79.92761994555877,106.893,108.727,114.395,0,152,1320,"BACKLOGGED",0.3808777429467085
"pd-pd3","80","5","777",14.367370188893583,2382.116644311683,431,69.46251389786684,140.93019999999999,163.3991,382.84369999999996,3762.9227412223668,17289.8935,20983.202449999997,25931.06705999997,80.37111436173957,106.216,108.26,111.648,0,216,1411,"BACKLOGGED",0.4013234721681588
"pd-pd3","100","0.5","42",17.302281594199556,3450.7550395645503,519,61.254736870897155,129.3244,149.41434999999998,324.36124000000046,4295.3067402526085,19137.668,22663.939,26575.0062,73.45482334207205,92.845,94.132,97.013,0,268,1649,"OVERLOADED",1
"pd-pd3","100","0.5","123",16.872015095451925,3307.6151806789417,506,57.89869500531349,126.8135,143.46455,170.0064900000001,3908.7623851495723,17839.428900000003,21485.974549999995,26522.56528,72.14682226342828,93.536,94.776,95.774,0,196,1599,"OVERLOADED",0.850715395954419
"pd-pd3","100","0.5","777",17.43487283260445,3262.088042374142,523,62.99325619399051,136.73420000000002,152.11339999999998,379.31375999999966,3932.074035921817,18159.269399999997,21819.466599999996,25973.14428,73.75203982287246,93.203,94.016,97.353,0,262,1616,"OVERLOADED",1
"pd-pd3","100","1","42",17.035579758450815,3296.368014395498,511,64.65756782841822,141.0128,155.3028,452.30239999999975,4112.601602909483,18852.4775,22138.552750000003,26110.865550000006,74.72852535911434,93.241,94.044,95.104,0,227,1621,"OVERLOADED",1
"pd-pd3","100","1","123",16.13844922173662,3108.08526302838,484,56.736155486219445,126.3436,145.171,165.42286,3672.753702405858,17522.781000000003,21235.0307,26036.577199999974,73.58121608126908,93.251,94.892,95.655,0,212,1554,"OVERLOADED",0.8578202040689572
"pd-pd3","100","1","777",17.001501232558837,3078.905200662552,510,62.81603383654347,135.549,155.689,399.76879999999994,3769.626403133159,17515.264800000004,21460.661999999997,26353.091299999985,75.16398800204684,94.102,95.712,99.41,0,195,1592,"OVERLOADED",1
"pd-pd3","100","2","42",16.268811980673185,3104.4427058448105,488,61.64830584551148,135.7725,153.04575,365.1026999999996,3834.782587834295,18392.979600000002,21869.340399999997,26100.83946,76.50156831798604,96.181,96.761,98.462,0,240,1582,"OVERLOADED",1
"pd-pd3","100","2","123",15.504915058073408,2893.6172766767063,465,56.47524520686176,127.81280000000001,148.09774999999993,194.14804000000044,3442.85392494929,17469.606000000007,21352.644699999993,25835.054669999987,76.37728749015247,96.906,98.218,99.08,0,197,1510,"OVERLOADED",1
"pd-pd3","100","2","777",16.534793355586633,2929.1586447083278,496,59.66201558572147,134.6704,155.7386,231.74667999999605,3524.6765578575037,16904.5302,21070.388299999995,25304.978880000002,76.58981647228487,95.326,96.538,97.81,0,192,1545,"OVERLOADED",1
"pd-pd3","100","5","42",14.435236859900591,2640.114809806253,433,63.22703483807654,134.45849999999996,160.12374999999997,437.2182299999999,3220.4495621915107,16966.0435,21556.122,26826.01525,81.42449502285425,102.103,104.337,108.161,0,377,1484,"OVERLOADED",1
"pd-pd3","100","5","123",14.104471117344197,2476.2182945327,423,57.586077249175695,127.9846,153.11559999999997,344.8719600000004,2973.5146910299004,16162.072,20977.80499999999,26019.459580000002,82.91891629198267,105.011,107.184,110.719,0,218,1428,"OVERLOADED",1
"pd-pd3","100","5","777",14.90131578618392,2507.354732756236,447,62.77358831841734,139.738,160.6782,379.0524600000004,3027.683118957346,16001.672800000017,20828.14675,25800.787289999982,82.84775640322603,103.534,107.159,110.284,0,229,1460,"BACKLOGGED",0.3366865765482553
"pd-pd3","120","0.5","42",17.366865227825773,3440.5726705475336,521,55.371021431459766,121.2424,140.031,289.083760000021,3283.6099934985778,17034.292,21550.374,26053.6428,75.59809628511611,91.646,92.363,94.905,0,273,1631,"OVERLOADED",1
"pd-pd3","120","0.5","123",16.87039727385049,3293.494968187298,506,51.31831865492394,121.50310000000002,140.74995000000004,164.91138,3080.891567980692,16728.156,21193.506250000002,25696.242500000004,75.0801224803362,93.026,93.497,94.179,0,233,1581,"OVERLOADED",1
"pd-pd3","120","0.5","777",17.30231504975366,3190.0601633831943,519,56.83555884676145,130.14090000000002,149.21099999999996,381.47287000000006,3025.2830427722774,16151.609199999997,21108.642999999996,25617.791759999996,76.33813988651887,92.938,93.475,93.87,0,259,1628,"OVERLOADED",1
"pd-pd3","120","1","42",16.96686065444015,3312.304537348544,509,55.619556987515104,120.01540000000001,149.6227,352.0078199999997,3197.7397975708504,16878.4549,21655.856349999987,25958.95739999999,76.93359056838527,93.627,95.167,98.23,0,275,1626,"OVERLOADED",1
"pd-pd3","120","1","123",16.435955416087378,3179.240528172261,493,52.20881369426752,120.7224,143.13839999999993,167.98966,3004.86348478783,16590.096500000014,21340.7475,25582.561970000028,76.51440625494104,93.201,94.416,95.992,0,249,1578,"OVERLOADED",1
"pd-pd3","120","1","777",17.1690617507809,3156.540337377064,515,57.729307843137256,129.6278,152.0618,403.6468099999996,3028.5217432166733,16047.473800000002,21434.506300000005,25811.08949999998,78.05757850862288,94.67,95.622,97.609,0,252,1618,"OVERLOADED",1
"pd-pd3","120","2","42",16.700190938849733,3233.1036318181905,501,55.89620568495855,128.47260000000003,148.35500000000002,333.91959999999966,3076.9292988095235,16462.2262,21663.857299999992,26085.182380000002,77.59042905555958,94.102,95.143,99.433,0,307,1603,"OVERLOADED",1
"pd-pd3","120","2","123",16.003538915905605,3068.1784765337775,480,51.99549921568627,123.2944,142.8177999999999,169.07744999999937,2901.7481340694007,16422.8625,21163.236500000003,25818.767800000005,78.2013722431591,97.069,98.084,99.863,0,281,1557,"OVERLOADED",1
"pd-pd3","120","2","777",16.702329975031518,2957.379221068006,501,55.04909552923195,130.57160000000002,151.6732,277.6579200000013,2830.965665771297,15233.771999999999,20774.853750000002,25482.49394999999,79.27315829629966,95.593,98.151,98.922,0,230,1570,"OVERLOADED",1
"pd-pd3","120","5","42",14.933504073063236,2719.6310944488464,448,57.95000037202381,126.65990000000002,153.541,410.2890700000014,2615.5736780232123,14157.154,21015.770500000002,26015.30260000001,82.88281632980035,99.454,101.154,102.6,0,279,1476,"OVERLOADED",1
"pd-pd3","120","5","123",14.669910672913469,2614.1780819131804,440,53.58430073529412,122.24999999999999,148.1662,224.77217999999996,2499.9961516272188,13926.211000000065,20696.745049999998,25661.303719999996,83.99829337676996,103.668,104.899,106.096,0,252,1448,"OVERLOADED",1
"pd-pd3","120","5","777",15.368810615747563,2635.00091596111,461,56.27898466593647,127.27540000000013,151.63519999999997,369.48685999999935,2515.8850084372707,13277.189499999999,20361.46175,25945.82375,83.79139373616024,99.958,102.93,105.577,0,279,1492,"OVERLOADED",1
"pd-pd3","150","0.5","42",17.533918381743337,3446.9483465098283,526,46.5664453125,112.56700000000001,134.43025,153.62315,2471.0429346689893,13508.657200000027,20965.803399999993,26061.79781000001,78.55534133302228,91.81,92.288,92.542,0,283,1634,"OVERLOADED",1
"pd-pd3","150","0.5","123",17.40000406000095,3481.000812233523,522,49.19177412670219,115.76730000000006,138.16159999999994,179.93585000000016,2485.7275581326194,14086.066400000009,20899.748099999997,25875.040340000003,77.2550418062132,92.113,92.527,93.572,0,323,1630,"OVERLOADED",1
"pd-pd3","150","0.5","777",17.667411053585724,3337.9739733034085,530,52.34055133079848,120.68100000000005,144.1103,349.6256000000035,2421.6312387797007,13102.964800000009,20640.3796,26090.218920000003,78.49547926308921,91.849,92.878,93.622,0,317,1655,"OVERLOADED",1
"pd-pd3","150","1","42",17.23375498587199,3396.083090832956,517,49.64844194107452,111.5287,139.73499999999996,251.2602599999995,2425.912672078863,13194.3474,21000.490599999997,25774.20148,78.9700712192812,92.94,93.438,95.622,0,306,1639,"OVERLOADED",1
"pd-pd3","150","1","123",16.833337261112028,3270.4674297757338,505,48.71837041385383,113.55600000000003,137.1115,184.76410000000033,2388.893409734513,13406.386699999997,20516.40525,25809.00057000001,79.31053472528149,94.03,94.991,96.21,0,289,1602,"OVERLOADED",1
"pd-pd3","150","1","777",17.300728937379226,3313.9396273229645,519,52.22947143275711,120.4836,143.40699999999995,389.51196000000004,2388.331102850426,12598.629200000001,20844.671299999984,26010.69036,79.31284281308459,93.728,95.164,97.22,0,557,1659,"OVERLOADED",1
"pd-pd3","150","2","42",17.100570589038654,3266.8756714182364,513,51.63452376885853,117.39860000000009,146.8904,357.6390400000004,2366.558521142857,12797.519899999998,20746.135299999987,25815.66068999999,79.95007816186275,93.198,94.885,95.819,0,305,1619,"OVERLOADED",1
"pd-pd3","150","2","123",16.20000378000088,3086.3673868190567,486,47.98937207960773,111.04160000000002,137.38250000000002,170.57514000000032,2245.21222737819,11651.326700000003,20532.087649999987,25749.887519999964,80.45943395038272,95.193,97.434,99.36,0,294,1558,"OVERLOADED",1
"pd-pd3","150","2","777",16.76737313198796,3030.0276651656254,503,50.51350200918484,116.88780000000001,147.0929,295.9456,2237.063138824885,11231.953300000008,20115.842249999987,25626.268239999998,81.42757231674669,95.525,96.52,97.282,0,299,1602,"OVERLOADED",1
"pd-pd3","150","5","42",15.767192765331936,2954.5319162149376,473,52.894993651669886,119.55140000000003,150.10909999999993,408.67711999999676,2141.3291236484615,10156.046600000005,20427.458699999985,26145.052880000003,83.62759375,98.081,99.004,100.792,0,323,1546,"OVERLOADED",1
"pd-pd3","150","5","123",15.100003523334156,2777.400648060151,453,51.000420701168615,113.37760000000003,141.3406,274.491190000001,2039.392690736076,8296.730200000007,19327.74339999999,26032.374319999984,85.36945734834498,101.31,102.551,104.771,0,297,1501,"OVERLOADED",1
"pd-pd3","150","5","777",16.100678375248876,2840.686354251726,483,51.57508207105481,119.291,146.66299999999998,305.84959999999865,2095.6890863548297,9463.348400000039,19657.965399999935,26021.151120000002,84.73256168716217,98.555,99.155,102.013,0,318,1530,"OVERLOADED",1
