arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-2p2d-thresh16","4.0","123",0.2242693598665151,1785.7443293984068,1000,129.592986,168.5088,179.13209999999998,205.45274,1575630.23632,3220371.1085000006,3529783.4389500003,4097742.99369,86.88391189886627,107.37,108.053,113.685,0,296759,1000,"OVERLOADED",1
"pd-2p2d-thresh16","4.0","777",0.23605248702680257,1804.9210499784297,1000,129.48977,165.6645,176.35455,206.13114,1569784.8384590002,3068459.5137,3424326.558,3855271.19041,86.50434669553856,108.891,110.077,113.876,0,256476,1000,"OVERLOADED",1
"pd-3p1d-thresh16","0.3","42",0.21519550735323575,1650.9244119731277,1000,111.68075,138.2729,155.78464999999997,179.26022999999998,505888.66304,1260445.2645,1593107.6300499998,2161271.5247799996,65.99621343124304,85.561,86.475,90.398,0,0,1000,"OVERLOADED",1
"pd-3p1d-thresh16","0.3","123",0.20133877897630786,1603.1596249212932,1000,112.573417,144.6878,154.43244999999996,181.5369,552146.451847,1447260.9370000002,1804660.5832999998,2380234.52073,69.39812384151827,97.92,100.415,102.654,0,0,1000,"OVERLOADED",1
"pd-3p1d-thresh16","0.3","777",0.20934675007178521,1600.721774671389,1000,111.133523,139.3444,149.04680000000002,178.07504,497457.822319,1280928.5493,1694017.7646499996,2314582.3565499997,65.11310771862864,88.331,90.258,92.115,0,0,1000,"OVERLOADED",1
"pd-3p1d-thresh16","0.6","42",0.24102006597576225,1820.4307452139474,896,116.316845,164.99530000000001,173.6123,206.6005,688592.405007,1746094.8869,2134107.2745499997,2676125.99705,84.50543988404837,109.656,110.59,119.235,0,36837,896,"OVERLOADED",1
"pd-3p1d-thresh16","0.6","123",0.21610048924055952,1723.6742703023929,906,115.831675,165.59179999999998,172.1968,200.62014,783037.207284,2054799.7884000002,2427289.2782,2843424.6846,83.03381709031846,108.014,109.358,117.815,0,110026,906,"OVERLOADED",1
"pd-3p1d-thresh16","0.6","777",0.22443503679669372,1752.353032520366,873,112.861823,163.18890000000002,169.164,201.8851,678448.2412330001,1843788.4367000002,2234123.896549999,2731100.026239999,84.35206384728522,109.563,110.518,116.86,0,30105,873,"OVERLOADED",1
"pd-3p1d-thresh16","1.0","42",0.23659590081612933,1797.7929076954592,855,111.997206,162.0704,172.20454999999998,201.96407999999997,789442.340948,1961590.4545000005,2354188.107,2826299.24829,85.78370225468835,108.061,110.061,112.105,0,55437,855,"OVERLOADED",1
"pd-3p1d-thresh16","1.0","123",0.2202995639736544,1747.0650155128299,879,115.443724,166.71230000000003,175.72875,211.09498,917384.29221,2312416.7348,2643746.4648999986,3094978.9730399996,85.8736439649191,109.148,110.356,119.249,0,141866,879,"OVERLOADED",1
"pd-3p1d-thresh16","1.0","777",0.223535188891494,1744.875549155822,841,111.045959,162.57999999999998,168.73384999999996,200.9563,809173.5920620001,2067474.6347000003,2527497.09515,2920235.90372,86.41359487033075,109.138,110.004,116.423,0,53019,841,"OVERLOADED",1
"pd-3p1d-thresh16","1.5","42",0.24373647964000883,1862.7382045776226,888,117.128185,165.06220000000002,174.83379999999997,202.79509,979529.181017,2302368.1971,2713788.0392499985,3069195.8778899997,86.92449905188748,108.821,110.19,116.305,0,90942,888,"OVERLOADED",1
"pd-3p1d-thresh16","1.5","123",0.22213141980737627,1779.1862215099156,925,121.44106,167.501,176.52415,209.7954,1167368.6433320001,2688845.1542,3050886.3973499993,3523148.91983,87.21339336605938,109.112,110.525,117.555,0,199772,925,"OVERLOADED",1
"pd-3p1d-thresh16","1.5","777",0.2301231365101139,1792.649294540782,903,119.449677,165.025,172.11884999999998,203.68513,1096783.2503499999,2475242.1079,2903526.55515,3263478.94882,86.9880355958716,107.631,109.489,117.858,0,151064,903,"OVERLOADED",1
"pd-3p1d-thresh16","2.2","42",0.2381227561614308,1822.5522617667245,957,124.694382,166.51180000000002,182.08879999999996,209.39558,1254976.803964,2695778.1182000004,3018460.5633499986,3493109.82293,87.28643674447139,108.787,110.021,116.332,0,177625,957,"OVERLOADED",1
"pd-3p1d-thresh16","2.2","123",0.22134108583018286,1770.4528257513334,950,124.842597,169.48420000000002,178.49149999999997,209.38536,1326996.356112,2930854.4682,3239569.6021499997,3743471.2259899992,87.49367074886554,108.897,110.185,116.793,0,244780,950,"OVERLOADED",1
"pd-3p1d-thresh16","2.2","777",0.2311677075678746,1802.6542349068209,930,121.54117500000001,162.9364,168.93129999999996,201.27695,1259679.0336540001,2717124.3261,3094014.50335,3522649.8399199997,87.24495293704086,107.581,108.889,113.546,0,195737,930,"OVERLOADED",1
"pd-3p1d-thresh16","3.0","42",0.23773896446424997,1823.871998716894,1000,129.533955,169.32600000000002,181.9802,207.42948,1456628.375713,2940483.7299,3290910.0647,3717652.46995,87.0849237794727,109.108,110.49,117.807,0,234588,1000,"OVERLOADED",1
"pd-3p1d-thresh16","3.0","123",0.22372997191328833,1781.4494538996146,1000,129.39184699999998,167.8144,178.63694999999998,205.31362000000001,1542662.587923,3157558.6328000003,3473325.3127999995,4053674.1017799997,86.97251518319793,107.401,108.043,114.455,0,294943,1000,"OVERLOADED",1
"pd-3p1d-thresh16","3.0","777",0.2340868292978783,1797.3158350640222,989,127.561282,163.77089999999998,174.77729999999997,204.34740999999997,1497484.379466,2940247.9645000002,3343861.36155,3786865.34589,86.43964130848947,108.425,109.372,110.694,0,251024,989,"OVERLOADED",1
"pd-3p1d-thresh16","4.0","42",0.2396328525062685,1838.4014191521453,1000,129.347499,168.5072,181.67974999999996,206.90673999999999,1480768.410864,2976144.7605,3343763.1248,3772789.99973,87.22966809025776,109.053,110.373,117.082,0,230322,1000,"OVERLOADED",1
"pd-3p1d-thresh16","4.0","123",0.22431651236476627,1786.1197810714268,1000,129.381579,167.7204,177.9613,205.48597999999998,1575364.597069,3219597.6183,3529062.4393499997,4097877.92219,86.8574078021498,107.329,107.965,113.659,0,296399,1000,"OVERLOADED",1
"pd-3p1d-thresh16","4.0","777",0.2360488402140339,1804.893165463361,1000,129.12501,165.6273,174.78194999999997,206.11140999999998,1569819.916213,3068012.4628,3424414.92195,3855248.93798,86.501434345942,108.855,110.087,114.018,0,256362,1000,"OVERLOADED",1
