arm,chat_rate,code_rate,arrival,seed,throughput_rps,tokens_per_sec,completed,goodput,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"agg-4xtp4","150","10","weibull","42",4.966972370892363,1742.9337799748469,3965,0.07608969513731419,242.42781405895693,541.0188000000002,779.4927999999998,1176.4724400000005,23834.2399889029,42380.753,64654.79639999982,148585.4834800003,67.42107342947673,92.759,100.96,114.529,4,0,0,"OVERLOADED",0.39441971760700884
"agg-4xtp4","150","10","weibull","123",4.527231042059307,1550.2426182761653,3951,0.11678463094034378,236.71494084934275,535.129,724.591,1190.4221499999987,22777.142657048847,41359.465,61126.328499999996,147672.757,66.01704515947294,92.449,101.677,120.491,5,0,0,"OVERLOADED",0.35627288848812766
"agg-4xtp4","150","10","weibull","777",4.417569356712541,1581.4876109339502,3982,0.08381430363864492,232.12061530740277,514.7351999999998,717.3667999999991,1153.8019599999993,22937.08756378704,40269.8392,60902.877499999966,163165.02042000007,63.59789903079127,86.197,94.28,109.228,3,0,0,"OVERLOADED",0.5174315436071164
"agg-4xtp4","150","20","poisson","42",4.957232435248967,1745.3749396551211,3997,0.06603301650825413,246.03138669334666,555.0801,774.2350499999982,1157.9765999999977,23993.304574430822,41540.982800000005,61873.41879999997,143424.72215999998,67.63708905837912,88.883,94.128,105.718,1,0,0,"OVERLOADED",0.3970884509161375
"agg-4xtp4","150","20","poisson","123",4.72869236287319,1616.7719372987149,3958,0.09136799596163554,239.05275896012114,544.8426000000001,728.2715999999997,1084.86114,22912.890721071246,41092.08890000001,60556.05569999996,142024.12108999945,66.50864322330912,90.656,96.407,110.066,4,0,0,"OVERLOADED",0.35892091874554677
"agg-4xtp4","150","20","poisson","777",4.52399734528685,1593.147982616421,3963,0.0619647355163728,241.32927632241814,528.4698,724.3951499999998,1126.7111799999996,23413.122290688872,40660.173400000014,59821.913199999944,159799.62674,65.98594086705705,88.204,94.66,105.977,7,0,0,"OVERLOADED",0.4075987228198845
"agg-4xtp4","150","20","weibull","42",4.913163918950434,1722.1164051034448,3981,0.056963613550815556,250.62113676286071,559.4938,735.4577999999997,1180.897559999998,24043.73877618689,41579.828,63640.932,144051.60679999998,68.07333649728834,89.814,96.076,110.407,4,0,0,"OVERLOADED",0.3390623061829656
"agg-4xtp4","150","20","weibull","123",4.708247358959305,1627.4593715185563,3987,0.0997743795437453,243.41644246678365,540.2026000000001,728.3517999999999,1197.1848,23350.55531527464,40822.64940000001,62441.52809999999,144298.48142,67.0408749094905,92.327,99.16,114.119,2,0,0,"OVERLOADED",0.3559166427685711
"agg-4xtp4","150","20","weibull","777",4.471745021482485,1610.4158909322787,4010,0.05461346633416459,233.36131496259353,519.7308999999998,724.3554999999989,1086.0707499999987,23452.694321197007,39323.62269999999,58059.7670999999,173601.4087199993,64.65197590542991,84.095,90.068,98.588,0,0,0,"OVERLOADED",0.43894159786017806
"agg-4xtp4","200","0.5","poisson","42",4.559399414800378,1455.8677917644202,2255,0.9862527716186252,78.74780088691796,97.47520000000004,151.38739999999976,383.6420800000002,10646.835226607538,17326.941600000002,18862.310099999995,29066.772660000006,33.19803649246578,44.341,46.121,57.327,0,0,0,"STABLE",0
"agg-4xtp4","200","0.5","poisson","123",5.20089881112643,1613.312157609528,2345,0.9829424307036247,86.53644562899787,121.74119999999998,226.5539999999999,426.8577199999999,10424.13842217484,17307.086799999997,19671.091599999992,33104.63955999993,33.43100823229725,44.453,46.015,57.1,0,0,0,"STABLE",0
"agg-4xtp4","200","0.5","poisson","777",4.957575272998404,1522.7352029617805,2330,0.9785407725321889,87.76042575107297,113.0773999999998,220.7326999999996,512.4239500000003,10203.746993133047,17317.5288,19363.270599999974,28701.991590000027,33.03969693426809,44.025,45.944,52.958,0,0,0,"STABLE",0
"agg-4xtp4","200","0.5","weibull","42",4.656104277896969,1503.2505673701328,2345,0.9688699360341151,96.81642174840086,153.02999999999997,274.89839999999947,625.9175999999994,11140.49725586354,18232.7624,20266.6602,31834.584239999975,34.31009058737175,46.278,48.157,53.94,0,0,0,"STABLE",0
"agg-4xtp4","200","0.5","weibull","123",4.94126167828594,1525.993961478224,2240,0.9834821428571429,75.95033749999999,93.01640000000002,142.1968499999999,336.34400000000124,10002.708676785714,16725.456500000004,18343.979499999998,27865.645820000223,32.24534640886862,43.984,45.762,62.578,0,0,0,"STABLE",0
"agg-4xtp4","200","0.5","weibull","777",5.633150169783012,1664.6614391514786,2105,0.9923990498812352,72.27334204275535,86.28100000000002,102.78639999999999,405.76608000000033,9294.859971496437,15559.169600000003,17200.2818,20243.505640000003,31.31220776937383,43.505,45.906,48.107,0,0,0,"STABLE",0
"agg-4xtp4","200","1","poisson","42",4.2225481199229025,1395.1378809550786,2645,0.8771266540642723,103.63047712665406,182.23819999999998,293.8341999999996,526.57408,12561.973848771268,20697.572,24309.46739999999,56177.39715999998,37.81874584284055,51.286,56.368,64.06,0,0,0,"STABLE",0
"agg-4xtp4","200","1","poisson","123",4.831550286944977,1545.4194981259027,2735,0.8925045703839123,111.04557477148082,215.45279999999997,326.0198999999999,526.4423199999998,12358.59952870201,20972.918599999997,24389.183299999993,49571.891259999706,38.40801090837788,51.158,54.655,64.226,0,0,0,"OVERLOADED",0.20151585189659552
"agg-4xtp4","200","1","poisson","777",4.510370682805325,1478.6262337318642,2705,0.8746765249537892,113.2108606284658,221.4346,343.082,568.0468400000001,12482.682247689463,20567.106399999997,24820.6156,57368.00392,37.84464840680036,50.52,54.117,63.426,0,0,0,"STABLE",0
"agg-4xtp4","200","1","weibull","42",4.84097426256304,1641.4675371410565,2900,0.7124137931034483,129.19014896551724,266.18919999999997,389.30624999999975,614.1292899999984,14320.05314586207,23529.667,28187.29869999999,70276.47949999914,41.97282547688454,58.392,61.2,69.322,0,0,0,"OVERLOADED",0.2355512891928959
"agg-4xtp4","200","1","weibull","123",4.941168986004733,1569.6647214499308,2630,0.9064638783269962,117.6662288973384,220.93119999999993,373.9729499999999,804.7892400000001,11884.276413688212,19892.2288,23400.987599999997,40811.55201000001,37.15478682202189,48.374,53.378,63.979,0,0,0,"OVERLOADED",0.15834493192934382
"agg-4xtp4","200","1","weibull","777",4.933583019103322,1488.6226777783147,2180,0.9885321100917431,77.03238394495412,92.43990000000001,140.47639999999905,408.0254400000006,9636.172727522935,16094.9979,17708.996349999994,21376.292740000023,31.783598901459282,44.441,46.703,56.56,0,0,0,"STABLE",0
"agg-4xtp4","200","5","poisson","42",4.92888305969497,1727.6536468400157,3998,0.1105,249.046732,586.0228999999998,810.7653999999998,1196.3534399999994,23080.26952376188,40952.1832,63301.09214999996,146051.3075999991,65.32022604385679,87.552,94.569,105.193,2,0,0,"OVERLOADED",0.515627454324429
"agg-4xtp4","200","5","poisson","123",4.5273974107488435,1534.7094453499017,3933,0.12944162436548223,233.09218934010153,528.3223999999999,704.58385,1136.7027200000002,21842.24421154335,39718.06460000001,60140.101999999955,126043.26871999992,63.93434114028132,88.755,94.674,111.159,7,0,0,"STABLE",0.0017766497461928488
"agg-4xtp4","200","5","poisson","777",4.183922596886091,1487.847306489121,3955,0.10757575757575757,237.76069974747475,533.8503999999999,758.9634999999996,1172.4198699999997,22675.909988622,40276.7668,59698.16799999991,165437.08920000002,63.27304040185813,87.738,97.485,111.764,5,0,0,"OVERLOADED",0.5339777443679685
"agg-4xtp4","200","5","weibull","42",4.818907657146922,1702.6899765311944,3985,0.1402056684223727,243.96707524454476,584.9914,797.4442999999997,1205.9078399999999,23522.741006022585,43323.1484,63507.47499999993,153261.41787999985,66.06812657329907,96.894,106.427,122.909,2,0,0,"OVERLOADED",0.500689550907916
"agg-4xtp4","200","5","weibull","123",4.255044525713174,1459.5395047794807,3951,0.14560161779575329,240.80881825075835,540.141,731.139,1200.9256999999998,22128.721279676032,40727.95,58391.805499999995,127822.37,63.9953174143064,91.951,100.208,115.771,5,0,0,"OVERLOADED",0.41962194832596333
"agg-4xtp4","200","5","weibull","777",4.40085419460498,1584.885876681373,4010,0.19625935162094763,240.82277730673314,561.6097999999998,757.7994499999998,1114.5578199999998,22612.210681546134,40233.378399999994,58118.73544999993,168384.05624999956,62.290876176032924,84.802,91.063,101.089,0,0,0,"OVERLOADED",0.5892581918178571
"agg-4xtp4","200","10","poisson","42",4.818197405857011,1673.7509289923667,3967,0.10347432024169184,242.39143026183282,550.2195,743.2458999999997,1243.42653,23408.08643584573,41198.918000000005,63419.24629999991,143172.74280000036,66.87705456176943,88.219,94.718,107.428,5,0,0,"OVERLOADED",0.4093847939617624
"agg-4xtp4","200","10","poisson","123",4.462357167272835,1538.9791224884573,4002,0.10392205845615789,248.1859862603048,562.0988000000002,729.2268999999998,1194.8655600000002,23051.99920889555,41052.0714,60019.14015,148948.98625999948,66.31129182122773,87.677,93.745,103.891,1,0,0,"OVERLOADED",0.4593507314580851
"agg-4xtp4","200","10","poisson","777",4.275054851995722,1511.3378159360327,3935,0.10781329274479959,234.15799061390157,522.9159000000001,735.2517999999999,1143.86622,22995.12693189327,41108.337,60328.91339999999,162967.33807999978,64.56412867065315,87.872,98.295,113.69,7,0,0,"OVERLOADED",0.4413297994900413
"agg-4xtp4","200","10","weibull","42",4.750056066921535,1668.7151407995289,3973,0.08524013075182298,249.25616947447827,551.7500000000001,783.6576,1301.7987199999995,23901.2424880443,41261.71380000001,65250.66159999993,147966.4398399995,67.51664148462486,89.414,95.569,110.284,4,0,0,"OVERLOADED",0.3692066895958961
"agg-4xtp4","200","10","weibull","123",4.461739779748241,1545.1275975739395,3999,0.08525,242.6154945,552.4152999999999,749.5242000000001,1195.10283,22882.689512128032,41195.580000000016,60268.39549999998,151059.50569999998,65.56342328980308,86.375,92.337,104.116,1,0,0,"OVERLOADED",0.3764505409030304
"agg-4xtp4","200","10","weibull","777",4.428785280720308,1574.982452427016,3979,0.15515942756716042,232.7313964348481,534.3278000000001,721.3233999999999,1106.3910199999998,22851.859224679567,40672.07740000001,57754.752699999975,162519.8471199995,63.78171870714625,87.294,93.888,106.828,4,0,0,"OVERLOADED",0.5283443088175993
"agg-4xtp4","200","20","poisson","42",4.784062966417475,1663.3030745454091,3964,0.11013104838709678,249.33555015120967,561.2780000000002,765.4079499999999,1244.844549999999,23831.35863925328,43178.96580000001,61877.72675,143951.25131999995,68.02072604591832,93.488,99.128,112.289,4,0,0,"OVERLOADED",0.3853834583921048
"agg-4xtp4","200","20","poisson","123",4.717561049869367,1613.051972606268,3959,0.08781226343679031,244.09492858945242,555.9190000000001,716.4090999999995,1079.5683200000017,23074.379263955543,42194.07920000002,60696.311899999964,144677.33960000018,66.96349894126347,94.726,102.787,119.188,4,0,0,"STABLE",0.0010093363613423723
"agg-4xtp4","200","20","poisson","777",4.4235044799365655,1586.0263166279146,3993,0.06708385481852315,244.8886032540676,540.7958,751.2800999999996,1188.3291399999996,23699.922044327574,39845.65580000001,58927.61299999995,167454.29895999993,65.59809379636025,86.706,92.93,105.698,2,0,0,"OVERLOADED",0.41507335733338147
"agg-4xtp4","200","20","weibull","42",4.742481460224867,1665.3916577478353,3973,0.10334422931858185,254.89737691727433,566.529,794.4761999999998,1212.1645199999978,24113.72221520262,43392.12060000002,63321.2656,145364.90527999992,68.13408216767634,93.855,102.74384999999985,117.761,4,0,0,"OVERLOADED",0.3608166931735486
"agg-4xtp4","200","20","weibull","123",4.479076528261667,1551.1314189312234,3999,0.08075,240.45365049999998,530.1773,729.0967499999999,1094.0595699999997,23317.466471367843,41676.253800000006,61145.78459999999,145559.86297999998,66.82831535348137,88.385,93.288,103.053,1,0,0,"OVERLOADED",0.323811840490702
"agg-4xtp4","200","20","weibull","777",4.223328236496516,1502.2994018478853,3973,0.07616892911010557,236.0303436400201,512.4121000000001,698.3692499999992,1140.84616,23229.87023659703,39992.4872,57961.54519999991,156816.64831999992,64.82217924388394,86.202,91.965,102.756,5,0,0,"OVERLOADED",0.4162307046490582
"pd-thresh16","50","0.5","poisson","42",4.318503943157418,1392.1542385452467,2300,0.8691304347826087,163.11877956521738,401.58619999999996,483.12895,578.72653,11848.082492173913,19806.9922,22129.156499999997,32471.104079999972,36.63242328079551,51.576,55.331,58.681,0,0,2296,"STABLE",0
"pd-thresh16","50","0.5","poisson","123",5.027608011529893,1560.042140958894,2450,0.8608163265306122,180.31900612244897,442.3533,502.8679999999999,566.0646099999998,12019.101696326532,20311.101399999996,23141.792899999997,39354.556209999915,38.566042236923195,51.33,54.053,58.682,0,0,2447,"STABLE",0
"pd-thresh16","50","0.5","poisson","777",4.842849192618769,1497.6402706176693,2345,0.9121535181236674,167.09451641791046,408.57599999999996,483.3227999999996,583.3331199999998,11188.095375266525,19044.373,21342.46559999999,33022.523679999984,36.03467707836163,49.753,51.597,53.697,0,0,2341,"STABLE",0
"pd-thresh16","50","0.5","weibull","42",3.9763766027089185,1288.5397833918046,2360,0.8245762711864407,172.42711652542374,424.72259999999994,495.5288499999998,587.33349,12470.620691949154,20613.256100000002,23162.654249999996,40858.75260999984,38.34692358554293,53.215,55.809,61.493,0,0,2354,"STABLE",0
"pd-thresh16","50","0.5","weibull","123",4.752120395610637,1485.0437422382756,2330,0.8918454935622318,165.94889613733906,408.4903,487.70804999999996,562.04999,11392.02588583691,19068.0775,22044.870999999992,36127.63769000004,36.31596517074999,50.189,53.42,59.687,0,0,2326,"STABLE",0
"pd-thresh16","50","0.5","weibull","777",5.534807913965474,1635.6001579563185,2105,0.9762470308788599,129.5653672209026,125.2394,343.1466,516.6943600000001,9788.14674536817,16554.664200000003,18242.4836,21739.30336,33.06601790475637,45.792,49.079,52.641,0,0,2099,"STABLE",0
"pd-thresh16","50","1","poisson","42",4.33321761624378,1434.721980359468,2720,0.580514705882353,214.52820845588235,488.23119999999994,527.31715,595.6411999999999,14494.112683455882,24295.0911,28065.66584999999,70175.75300999983,43.5629421641043,60.056,63.162,65.534,0,0,2720,"OVERLOADED",0.18058969687123014
"pd-thresh16","50","1","poisson","123",4.43209806680368,1442.758328881493,2810,0.47259786476868326,223.81839074733097,495.6952,536.7865999999999,590.70066,14986.65389252669,25919.104199999998,31159.200049999985,58824.48132999984,45.80789079464643,60.822,64.549,68.496,0,0,2809,"OVERLOADED",0.34044923484179024
"pd-thresh16","50","1","poisson","777",3.907064252022491,1282.6297841963324,2795,0.570304114490161,222.2449474060823,489.21239999999995,535.1821,599.8015599999999,14600.355561001788,24788.1428,29843.37599999999,75299.92721999998,44.24120050701768,58.234,61.132,63.911,0,0,2793,"STABLE",0
"pd-thresh16","50","1","weibull","42",4.553950095634384,1551.6634954662163,3020,0.34602649006622516,248.41806953642384,514.9087000000001,548.6936999999999,603.27086,17546.25459735099,30308.369899999998,37238.866549999955,95208.56908999998,51.24962914066719,69.443,73.912,79.367,0,0,3019,"OVERLOADED",0.3121114602596271
"pd-thresh16","50","1","weibull","123",4.713473434060822,1497.3325109690234,2630,0.7231939163498099,204.565419391635,472.6033,519.7603499999999,580.7070700000002,13268.729543346008,22602.6324,26307.389999999992,49922.59757000003,41.55749768864277,55.666,59.214,62.121,0,0,2627,"OVERLOADED",0.18900535763214266
"pd-thresh16","50","1","weibull","777",4.544192751546216,1377.4394080011562,2210,0.9497737556561086,148.32753529411764,335.94960000000003,446.9914999999998,548.00632,10409.635929864255,17443.390900000002,19614.366399999984,24131.260029999994,34.23797764970712,47.823,50.901,54.28,0,0,2203,"STABLE",0
"pd-thresh16","50","5","poisson","42",4.279899837417403,1467.8896669431265,3801,0.03316792896317576,330.77531418124835,567.3412,628.9464,1008.5663199999996,26935.59017054061,47762.721000000034,70265.1112,168066.4175199998,77.20370694755273,99.86,103.497,108.36,7,3,3808,"STABLE",0
"pd-thresh16","50","5","poisson","123",4.040415712868425,1365.561412510289,3751,0.03623380058185665,324.4327984660143,561.833,624.755,979.1455999999991,25401.464015339858,46294.827,65278.85,157735.78759999978,74.03695307180803,98.656,102.921,108.72,6,2,3757,"OVERLOADED",0.4265591916621023
"pd-thresh16","50","5","poisson","777",3.8424404272302666,1335.5412737279603,3715,0.044580886278697274,314.0477175654031,550.7705,597.7239999999999,870.7760500000005,25619.28071489589,44529.2745,61940.9725,169938.74735000046,72.66032337240812,94.213,101.979,108.619,6,0,3721,"OVERLOADED",0.3776116948590064
"pd-thresh16","50","5","weibull","42",4.3784602725642285,1519.231705770929,3726,0.043941411451398134,319.58795286284953,556.3679999999999,600.694,883.0620400000001,26863.375215978693,47001.559199999996,68141.98469999991,161714.95796000003,76.60354102889113,99.564,103.172,108.315,5,0,3731,"STABLE",0
"pd-thresh16","50","5","weibull","123",4.175364720839183,1409.634784949668,3746,0.03472038165915717,320.6646925523456,556.6696,606.4173999999998,908.1339599999969,25603.116821362313,45661.039000000026,66024.1987999999,175822.63291999977,74.19796922435151,96.846,102.138,108.244,8,0,3754,"OVERLOADED",0.4134172572648739
"pd-thresh16","50","5","weibull","777",3.9324214472495935,1370.6854109948893,3724,0.09211927582534611,316.6535247603834,556.265,604.98175,900.7092499999977,24931.108760915868,44878.081000000006,63785.011750000005,178135.59054999865,70.45860976625455,97.666,104.369,109.106,6,2,3730,"OVERLOADED",0.5393948566682496
"pd-thresh16","50","10","poisson","42",4.36052075420793,1495.8737531390182,3770,0.035507627564439766,331.6425302472383,566.6841999999999,636.13825,990.0900199999998,27151.473899789584,47329.205500000004,69445.50009999999,169053.55532999957,77.9036475906651,100.673,104.721,108.984,7,0,3777,"STABLE",0
"pd-thresh16","50","10","poisson","123",4.072909749117134,1381.5021025445444,3779,0.017880620562713646,328.7790993952143,563.859,621.1437999999984,979.8445800000001,26836.799224559556,47811.7872,67132.1479,173152.56192000007,77.6989532397884,99.07,102.858,107.799,7,0,3786,"STABLE",0
"pd-thresh16","50","10","poisson","777",3.820677058116482,1334.072234346633,3722,0.022364217252396165,319.0491384451544,553.904,600.045,852.1747499999999,26872.917534078806,47075.2435,64644.7555,190867.73179999992,75.55563664185756,98.938,103.584,108.36,8,0,3730,"OVERLOADED",0.3577443412470498
"pd-thresh16","50","10","weibull","42",4.406078469957073,1530.1592815428485,3708,0.021111704970603957,324.04918038482094,561.1234,612.10505,928.7622600000007,26548.421807055052,47295.40570000002,64807.51009999996,155114.77368000022,75.67504763555084,101.406,105.469,108.678,5,5,3713,"OVERLOADED",0.2700921456545308
"pd-thresh16","50","10","weibull","123",3.992286760809658,1346.993061373526,3733,0.023391812865497075,328.3052177033493,566.0813,624.8429499999999,950.2894999999991,26167.571162679425,46276.41130000001,64169.7449,150291.1749799992,76.43323674267008,103.079,105.902,109.308,6,0,3739,"OVERLOADED",0.25100775129304065
"pd-thresh16","50","10","weibull","777",3.8989188655471128,1347.5352239546035,3850,0.025614489003880983,331.163659767141,567.6984,625.6301999999998,943.8155600000006,27525.62397930142,47958.03699999999,68515.26219999982,199929.19400000048,77.19181405856895,99.786,103.802,107.82,11,0,3861,"OVERLOADED",0.4694515075735136
"pd-thresh16","50","20","poisson","42",4.188061369992492,1438.067009545961,3668,0.02467811158798283,346.7997363197425,577.8234,665.42935,1039.6324200000001,27794.544125,49018.53600000002,74207.18849999996,169258.86208,80.27371464631987,100.529,105.776,109.275,7,3,3675,"STABLE",0
"pd-thresh16","50","20","poisson","123",4.06355894514893,1375.5441332149726,3728,0.022298911600743297,340.6109652243165,566.9390000000001,640.3097999999998,1003.3041000000002,27070.794885585346,48205.13600000001,68361.74259999994,168120.84920000014,78.58818606737893,101.332,105.04,109.19,8,1,3736,"OVERLOADED",0.33835047127553985
"pd-thresh16","50","20","poisson","777",3.7798049278036228,1330.8378167052572,3720,0.0129973474801061,340.61209628647214,574.6001999999999,634.8339500000001,961.0776599999998,27705.998363395225,47429.2987,68740.12439999987,194740.4454899999,77.38073249794611,97.33,102.519,108.089,9,0,3729,"OVERLOADED",0.3746989712411962
"pd-thresh16","50","20","weibull","42",4.1389784559153,1453.4286617769567,3562,0.03512623490669594,344.81190532381993,567.2765,629.3411499999999,965.8063000000001,27355.535980241493,48510.4499,73742.28944999991,166686.75734000013,78.16531775568308,101.364,104.945,108.885,5,2,3567,"OVERLOADED",0.37889545238902594
"pd-thresh16","50","20","weibull","123",3.7847547110970217,1304.0330469213932,3569,0.031894418476766564,337.0263546879296,567.6186,629.3183999999999,926.3686,25814.176735496287,45466.0768,64409.67119999996,173072.49015999987,75.2754032733993,100.263,104.27,108.723,3,6,3572,"STABLE",0
"pd-thresh16","50","20","weibull","777",3.78300455537163,1337.6997751417705,3633,0.03765917095638038,319.53383094012463,553.928,600.23,911.7273999999994,25985.925177458685,45488.902,63443.8565,178728.69399999996,73.21315197841727,99.803,104.062,109.377,5,2,3638,"OVERLOADED",0.34712009730808346
"pd-thresh16","100","0.5","poisson","42",4.384041270907893,1414.1900272608127,2285,0.8560175054704595,158.32224070021883,379.329,474.56039999999996,574.4683999999999,12205.002654704595,19870.8678,21745.00039999999,32995.78447999997,37.73481862893864,53.161,54.60230000000016,57.502,0,0,2282,"STABLE",0
"pd-thresh16","100","0.5","poisson","123",4.800420302568168,1485.5330137587425,2375,0.8471578947368421,174.52231663157895,425.3836,506.4266999999999,569.3351999999996,11881.410858526315,20019.0552,22437.676399999997,37413.42997999993,38.240560576857455,53.025,54.125,57.235,0,0,2372,"STABLE",0
"pd-thresh16","100","0.5","poisson","777",4.76289193526001,1462.9375891123284,2330,0.886695278969957,168.06901587982833,412.61449999999996,483.69095,579.41569,11380.34808969957,19549.628,21653.26859999999,29643.883910000004,36.90704213015727,50.903,53.87,56.392,0,0,2328,"STABLE",0
"pd-thresh16","100","0.5","weibull","42",4.260973208897458,1375.6801848770317,2345,0.8285714285714286,172.97278123667377,423.79200000000003,496.2093999999998,593.87488,12594.713342430703,20593.4342,22852.26299999999,35908.27063999999,38.87371898716399,53.098,55.368,56.642,0,0,2339,"STABLE",0
"pd-thresh16","100","0.5","weibull","123",4.78473280961542,1477.6536540952134,2240,0.9133928571428571,160.13795178571428,390.8514000000001,476.15729999999917,584.3410000000001,11144.061140625,18823.9406,20749.521999999997,30160.13237000007,35.95682210107726,49.562,53.982,58.168,0,0,2231,"STABLE",0
"pd-thresh16","100","0.5","weibull","777",5.496827674990321,1624.3765552888738,2105,0.9244655581947744,135.99559477434678,128.04739999999998,388.92279999999977,527.78764,10193.756665558194,17475.155,19206.7438,22808.935800000003,34.42680344610104,48.964,53.222,58.001,0,0,2104,"STABLE",0
"pd-thresh16","100","1","poisson","42",3.841063282098064,1274.554325542803,2660,0.5556390977443609,213.4924819548872,486.3666,526.5886999999998,598.9035399999999,14550.461253759398,24432.443699999996,28671.49729999999,66915.86588999964,43.63775566881442,61.359,64.138,70.4,0,0,2656,"STABLE",0
"pd-thresh16","100","1","poisson","123",4.566025721515414,1462.698943733134,2750,0.47745454545454546,219.20848,491.43309999999997,530.9827999999999,593.2415899999996,14543.392314181818,24359.4322,28994.136399999992,58139.71385999928,45.1711562270837,57.837,60.801,64.999,0,0,2747,"OVERLOADED",0.23825508176297636
"pd-thresh16","100","1","poisson","777",4.273889204214793,1405.4983191791523,2720,0.5386029411764706,217.30490477941177,486.72689999999994,529.6519499999998,600.9077,14491.315192647058,24373.058299999997,28208.274249999966,66922.16258999998,43.843690550600996,57.971,59.911,63.194,0,0,2718,"STABLE",0
"pd-thresh16","100","1","weibull","42",4.197445386240423,1429.3974846079643,2960,0.3016891891891892,244.68630168918918,511.2998,546.03545,617.1988799999996,17054.153166554053,28201.3163,34439.20244999997,90295.92645999993,49.831430597649046,66.495,70.169,74.438,0,0,2958,"OVERLOADED",0.2737454980303443
"pd-thresh16","100","1","weibull","123",4.7524180217061796,1509.704066261197,2630,0.6642585551330799,210.518372243346,480.4335,522.6847499999997,586.9725900000001,13597.506507984792,22667.372799999997,26370.3831,48548.447560000095,42.58029138830321,56.074,58.298,65.293,0,0,2627,"OVERLOADED",0.14534968200224038
"pd-thresh16","100","1","weibull","777",4.872410815699749,1470.1650317057495,2180,0.9059633027522935,147.187223853211,314.3286000000002,430.5812499999998,545.4837800000001,10601.964342201834,17810.1876,19815.509049999997,23937.31157,35.03894933320317,50.088,54.838,57.851,0,0,2171,"STABLE",0
"pd-thresh16","100","5","poisson","42",4.230827593596223,1443.8199448394998,3869,0.028306742151312403,344.36691507977355,584.5245,700.3629999999999,1104.1199000000006,27809.384108594957,49505.314999999995,73736.98074999999,173192.9663,79.26017325004007,101.259,104.33,107.842,10,0,3879,"OVERLOADED",0.4993480281259236
"pd-thresh16","100","5","poisson","123",4.015168041567479,1359.9902634596306,3814,0.02374119488651187,331.1011040960083,567.8138000000004,636.2345999999999,987.0936799999994,26328.513818418993,47041.8398,67043.93859999988,172232.6955199997,76.18307242876374,99.399,103.309,107.736,7,1,3821,"OVERLOADED",0.43101544544791953
"pd-thresh16","100","5","poisson","777",3.8974320974201837,1374.5755175708869,3731,0.039522546419098144,320.0144119363395,555.0822999999999,604.34695,888.28524,26194.649066047747,46269.334299999995,65147.71954999994,192120.01968999993,73.63032248545512,102.053,105.13,109.175,5,1,3736,"OVERLOADED",0.451503914620187
"pd-thresh16","100","5","weibull","42",4.2640290251385276,1480.3863551954332,3824,0.01327433628318584,343.60793597084853,579.7578,682.2081,1084.09059,28097.395826652784,48673.031299999995,73230.65709999995,163729.58048000012,78.96844151842471,100.228,103.93,107.916,9,0,3833,"OVERLOADED",0.4026196574729465
"pd-thresh16","100","5","weibull","123",3.9490318524269985,1334.0835970346193,3822,0.021863612701717855,332.5971166059344,567.4006,632.0931999999999,965.5610300000001,26800.480866736078,48494.41420000001,69455.43859999992,164950.1551300021,77.35281073634381,101.202,103.512,106.621,9,1,3831,"STABLE",0
"pd-thresh16","100","5","weibull","777",3.8558510793667726,1369.5765687346345,3761,0.056578947368421055,323.0041710526316,560.7655,611.4758,937.4669499999987,25987.439016315788,47269.377400000005,65164.03325,185135.62434999936,72.50630452397485,101.65,104.836,109.348,5,1,3766,"OVERLOADED",0.5423001794186283
"pd-thresh16","100","10","poisson","42",4.33477372821581,1501.2930367976574,3788,0.023103176686794433,333.35325466001575,567.9648,628.5702,969.4000800000001,27808.229877658177,48526.4858,68027.9172,168133.46500000003,78.85235669046897,102.209,104.964,108.414,7,0,3795,"STABLE",0
"pd-thresh16","100","10","poisson","123",4.051129658371789,1377.5671429138586,3740,0.0471523178807947,333.08463046357616,568.7782,629.7817999999999,959.2630199999998,26372.437829668877,47118.0672,66474.89349999995,168529.10885999998,76.55514067186161,101.606,104.988,109.378,6,2,3746,"STABLE",0
"pd-thresh16","100","10","poisson","777",3.7990868980892154,1306.565959278358,3788,0.013910761154855643,332.3589094488189,563.7266,613.8424999999999,927.3633199999988,27691.204405511813,47271.840599999996,66685.58439999992,192633.56385999903,77.93869564768875,97.374,101.564,108.056,12,0,3800,"OVERLOADED",0.3846423081310585
"pd-thresh16","100","10","weibull","42",4.24203820684634,1465.6002276983643,3716,0.01922563417890521,327.9234416555407,565.1268,621.5121999999992,950.00416,27403.639795727635,46881.7446,67507.89639999997,157991.38203999997,78.01038998516569,101.952,105.484,108.671,7,2,3723,"OVERLOADED",0.30475575276363753
"pd-thresh16","100","10","weibull","123",4.385494833233429,1488.018606043556,3841,0.017616580310880828,338.2835336787565,575.7950000000001,647.34835,976.7712299999997,27578.26059093264,49168.7525,72829.55034999998,169385.45402999996,79.76851725066722,99.961,102.691,106.425,7,0,3848,"STABLE",0
