arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
agg-4xtp4,200,777,18.5887479269538,5533.18247418085,4000,467.13049525,1916.6465,2224.55835,2481.38688,12785.4789055,23014.551,25475.68655,28778.91695,41.520416803747,68.249,72.869,75.469,0,0,0,STABLE,0
pd-thresh16,10,42,10.5229544022822,3203.18501911715,2744,106.530736516035,114.9204,118.0184,161.98134,8020.19167674927,13402.403,15164.23055,17886.9831,26.3169171524355,31.917,32.888,34.335,0,0,2729,STABLE,0
pd-thresh16,10,123,11.5010480526436,3436.9122382126,2928,107.067391051913,115.132,117.8483,161.08514,8023.92814583333,13463.0522,15059.1357,18180.96957,26.8227611402885,32.445,33.28,34.408,0,0,2922,STABLE,0
pd-thresh16,10,777,11.171613241077,3327.21674578276,2880,106.386145486111,114.2148,116.6756,163.88695,7829.96444930556,13003.9366,14647.70775,17554.67388,26.2586169694829,31.591,32.885,35.404,0,0,2871,STABLE,0
pd-thresh16,30,42,17.2042565291939,5238.75202697325,4000,124.0322765,125.8095,129.0696,568.55199,11132.0215415,18562.3981,20792.8489,24425.43616,36.5554636342444,45.899,47.635,50.25,0,0,3993,STABLE,0
pd-thresh16,30,123,17.180560570251,5185.14472178346,4000,124.75728225,127.2761,130.9537,481.773649999999,11255.61969675,19058.8489,21461.0649,26160.32683,37.2920385401741,49.11,51.853,54.88,0,0,3991,STABLE,0
pd-thresh16,30,777,17.3418429988153,5162.02501255636,4000,127.7218605,127.6364,131.15505,680.314919999993,11064.6149745,18687.4207,20827.06565,25224.33797,37.1583650581636,48.839,51.448,54.798,0,0,3990,STABLE,0
pd-thresh16,50,42,17.1151312415006,5211.61308721347,4000,161.5749585,142.598,150.8693,1314.30947,12943.40699675,22703.3261,25529.6366,30278.45239,42.4206157207542,64.598,70.657,76.339,0,0,3994,STABLE,0
pd-thresh16,50,123,17.1914584273187,5188.43372774006,4000,167.203726,144.1792,164.664649999997,1397.91042,12895.603582,22970.6675,25963.44525,30699.22293,42.6247201656898,65.688,72.577,78.009,0,0,3998,STABLE,0
pd-thresh16,50,777,17.37596982781,5172.1833068554,4000,159.5893455,143.8522,152.0967,1392.73989,12670.143594,22474.8558,25118.90315,29793.53702,42.4846956133728,64.443,71.936,77.691,0,0,3995,STABLE,0
