arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score,goodput_rps,slo_attainment
"agg-4xtp4","0.01","42",0.1701578864967577,78.16886484203698,510,251.04128039215686,662.2271,762.4087,1163.7688599999997,9299.532841176471,23144.126100000016,35373.80579999998,72803.06975999994,19.738019351609854,21.873,23.05,24.983220000000003,0,0,0,"STABLE",0,0.1701578864967577,1
"agg-4xtp4","0.01","123",0.13293422059018453,58.67494939816428,540,223.60683333333336,620.7735,715.1043000000001,906.6403600000002,8666.361275925925,21060.741100000017,30077.109949999976,76889.89943,19.16961157156854,20.472,20.989,22.803940000000004,0,0,0,"STABLE",0,0.13293422059018453,1
"agg-4xtp4","0.01","777",0.12704678047170886,47.492022491265296,525,230.65151047619048,624.6020000000001,754.6171999999997,1002.45976,7294.438457142857,15904.953000000009,28727.332599999976,53481.01184,18.94506775729584,19.508,19.694,21.504,0,0,0,"OVERLOADED",0.2325095619900792,0.12704678047170886,1
"agg-4xtp4","0.02","42",0.2958526871590937,134.09847074619478,525,247.8408838095238,661.8188,763.9771999999999,936.15036,9517.50519047619,24216.623800000005,36380.11679999996,75303.49971999998,20.494555760054244,23.374,24.749,28.978,0,0,0,"STABLE",0,0.2958526871590937,1
"agg-4xtp4","0.02","123",0.24723208292412455,110.46195826086142,555,228.88613513513513,640.0903999999999,719.5114999999998,858.6520800000008,9045.63390990991,21872.941000000003,32012.384899999925,79747.05814000001,19.77585839234326,21.637,22.08,24.264,0,0,0,"STABLE",0,0.24723208292412455,1
"agg-4xtp4","0.02","777",0.23861100229958437,89.5670584354138,540,227.57771481481484,621.5049,710.5571999999999,958.2638400000002,7487.402353703704,16079.54820000002,29285.150099999948,55929.89214000005,19.390112362051653,20.989,21.541,24.403,0,0,0,"STABLE",0,0.23861100229958437,1
"agg-4xtp4","0.05","42",0.5661276493913324,254.28209901057463,555,257.3909099099099,698.5134000000002,821.7345999999993,1049.9922000000001,10396.76094054054,25947.16860000002,41641.275099999984,81728.33420000004,22.622690285411032,27.006,28.94,43.79472,0,0,0,"STABLE",0,0.5661276493913324,1
"agg-4xtp4","0.05","123",0.5044920663056345,225.12285802800528,600,237.02202,632.6481000000001,761.5360999999999,975.5798199999997,9770.583926666666,23466.024000000005,36901.05149999995,85005.33306,21.410601642572114,24.66,26.234,38.12267000000033,0,0,0,"STABLE",0,0.5044920663056345,1
"agg-4xtp4","0.05","777",0.5331095748901491,198.78640600844346,630,219.24956507936508,605.8548000000001,686.4516499999995,848.5380600000002,8022.586987301587,17805.754900000004,33231.928799999994,64060.39664000032,20.98133924920503,24.133,25.635,28.283,0,0,0,"STABLE",0,0.5331095748901491,1
"agg-4xtp4","0.1","42",0.8588324469793961,381.18801030043284,630,269.1933746031746,706.0962,805.3577499999998,1034.88305,11472.196711111112,28436.11770000001,43692.94419999999,89820.79563000014,25.296075127602222,31.099,33.238,47.181,0,0,0,"STABLE",0,0.8588324469793961,1
"agg-4xtp4","0.1","123",0.7948929707201025,345.4731572817361,690,247.7409608695652,651.3792000000001,753.4232999999997,1023.7761,10875.368520289856,27667.9036,40895.602849999974,93969.62316000002,24.507518126974045,30.603,32.473,45.687,0,0,0,"STABLE",0,0.7948929707201025,1
"agg-4xtp4","0.1","777",0.8860849490846245,324.27695242112617,735,234.85279727891157,632.0652000000001,719.6929999999996,885.9091,8879.0894707483,19753.9624,34770.828199999996,62696.822539999994,23.68291839701771,28.127,31.112,44.405530000000034,0,0,0,"STABLE",0,0.8860849490846245,1
"agg-4xtp4","0.2","42",1.0876139446858553,477.2984255780676,855,277.7969964912281,683.5088000000002,832.5037999999997,1240.9576600000005,13495.16617894737,35168.950600000004,51848.22999999997,98426.30470000012,30.185265869040848,39.832,43.897,56.745,0,0,0,"OVERLOADED",0.40585991997924126,1.0876139446858553,1
"agg-4xtp4","0.2","123",1.169331045369561,484.4664042377741,885,265.24899548022603,665.7282000000001,783.9992,1100.0599199999974,12494.362160451976,30146.64940000001,43866.26799999999,103497.56875999969,29.586301891847558,38.84,42.451,56.87,0,0,0,"STABLE",0,1.169331045369561,1
"agg-4xtp4","0.2","777",1.1620262459370803,442.98278728730895,885,253.72933898305084,652.1850000000001,759.7421999999999,1029.3143599999999,11097.361383050848,23523.99040000001,41639.40419999997,97560.56991999986,28.51763260830156,36.002,40.695,53.867,0,0,0,"OVERLOADED",0.4941310639921964,1.1620262459370803,1
"agg-4xtp4","0.5","42",1.6269281435923648,724.1958288456545,1185,341.2567383966244,794.6036,977.1233999999998,1608.0838400000005,17284.296741772152,41487.618400000036,67244.26179999996,141067.02680000008,38.14701195907239,53.761,58.79829999999999,72.13,0,0,0,"OVERLOADED",0.5388382896232441,1.6269281435923648,1
"agg-4xtp4","0.5","123",1.7247672375068217,715.6528457970834,1305,334.0909816091954,793.3000000000006,1068.8989999999994,1590.44792,16549.2106743295,41031.19160000002,63046.65539999999,151172.29792000007,39.17196688850835,56.314,60.547,73.585,0,0,0,"OVERLOADED",0.7377502556028789,1.7247672375068217,1
"agg-4xtp4","0.5","777",1.7270599086879839,669.6934556980834,1230,327.3389577235772,766.3492000000003,973.2424499999992,1616.9488500000014,15125.781876422765,35855.012100000036,55955.199449999964,128948.2959800001,38.26009169239954,53.577,60.297,70.94,0,0,0,"OVERLOADED",0.6341962375230469,1.7270599086879839,1
"agg-4xtp4","1","42",1.769968312403447,766.3345739533795,1635,457.74074740061167,1025.0496,1445.3029,2542.1260400000006,21999.920637920488,51970.38440000005,87688.37019999995,199124.62202000016,49.86838291967723,75.347,85.259,98.174,0,0,0,"OVERLOADED",0.6593674141466465,1.769968312403447,1
"agg-4xtp4","1","123",2.152127665331478,867.7035387216922,1755,484.8812484330484,1117.7552000000003,1586.099799999999,2469.1108600000007,20939.468086039888,51912.35280000007,83699.4093,178643.8129800001,50.85684044951143,78.367,86.261,104.033,0,0,0,"OVERLOADED",0.7143499527006215,2.1484488146215095,0.9982905982905983
"agg-4xtp4","1","777",2.06274906850342,794.2318916279818,1740,556.7319252873564,1358.0293000000001,1873.37065,2718.1843199999994,20158.670393678163,47721.76110000007,72594.32134999998,164503.64570999978,51.03995521697878,75.16,83.459,94.512,0,0,0,"OVERLOADED",0.5056239281884508,2.06274906850342,1
"agg-4xtp4","2","42",2.2040856214419104,916.0084101470244,2164,710.1624627071823,1723.2303000000006,2406.44725,3757.42234,28138.99492698706,68701.9842,106976.17549999997,224191.02516999998,66.1544905008443,97.08979999999795,105.845,116.002,8,0,0,"OVERLOADED",0.6427602755280756,2.088992425867541,0.9442909760589319
"agg-4xtp4","2","123",2.5138860050557157,989.4620820036449,2332,764.4847610921502,1894.6887000000022,2572.1777499999994,4196.649080000003,27940.336543310463,71154.33040000006,107199.24459999995,211484.13449000014,69.21351888175283,103.573,109.326,117.977,12,0,0,"OVERLOADED",0.6457362610971467,2.318768780821117,0.9176621160409556
"agg-4xtp4","2","777",2.5152319358111934,923.0452251404145,2297,1265.5234416089966,2690.476400000001,5023.530449999984,14471.219509999964,26476.96608445799,65091.92820000002,98049.77039999996,192960.31603999995,68.87896358698691,106.33,119.687,138.537,15,0,0,"OVERLOADED",0.546170201743294,2.182349694415197,0.8620242214532872
"agg-4xtp4","5","42",2.5866857293293952,998.2157607620102,2862,2495.236238898451,4453.781999999999,16785.4784,26354.965000000004,37369.12384696017,90791.4498,140614.4627,228207.42149999994,90.59375749251768,124.551,129.648,137.103,43,0,0,"STABLE",0.01480206540447504,1.4542198946509424,0.5538726333907057
"agg-4xtp4","5","123",2.8205196941377837,1030.2433933987118,3121,5792.024378156566,25793.96260000004,41928.45304999993,53509.20754999999,39412.56073822493,97709.41,134681.335,218165.54760000113,92.53306624633426,125.433,134.453,166.435,47,0,0,"OVERLOADED",0.6938709380579602,1.7233998900098537,0.6019570707070707
"agg-4xtp4","5","777",2.691312354287005,954.1026450307584,3238,3420.974673469388,10766.039400000001,16210.936599999963,28181.63739999998,38497.95621834466,90140.85489999999,130980.68909999993,229985.48990000004,99.20724478016409,133.266,138.276,143.728,45,0,0,"STABLE",0.01370697532744436,1.1195792900631858,0.41029546146816936
"agg-4xtp4","10","42",2.8290076029333524,1037.1761602297229,3798,10557.321865305068,35868.7907,45975.15749999977,62769.81338,51214.69098894155,116781.41410000002,166528.26164999997,259016.1214599999,111.33542262960957,145.845,153.478,165.256,70,0,0,"BACKLOGGED",0.018097207859358866,0.6294132239280364,0.21845915201654603
"agg-4xtp4","10","123",3.0285094567123827,1056.149320132335,3912,11537.609196553447,33640.872500000005,50216.991349999975,64202.79678,51137.48317050102,114571.06950000006,160772.0816499999,252287.35827999964,114.01699881132834,150.072,160.012,177.97,92,0,0,"BACKLOGGED",0.022977022977022976,0.5844899386037447,0.18856143856143856
"agg-4xtp4","10","777",2.8361390800697417,998.5597512069671,3955,13820.019259314457,51211.623,92778.29525000001,107439.52075,51522.54813729456,123995.20659999998,166645.50439999998,251327.66732,107.58853219429356,145.406,152.278,170.083,71,0,0,"BACKLOGGED",0.017635370094386538,0.7809242625021362,0.27049180327868855
"agg-4xtp4","20","42",3.020272923292976,1047.1258504020302,4576,21654.921108297873,67112.15760000002,78728.52815000003,100783.79281,64058.2458271416,136897.6105,177226.736,262987.4555,123.03240091496467,172.932,188.049,201.071,124,0,0,"BACKLOGGED",0.026382978723404227,0.4699375702326484,0.15148936170212765
"agg-4xtp4","20","123",2.998758779894387,1017.1747473133382,4678,21332.31428874117,54574.85069999999,61889.671249999985,78322.60027,63943.97248546387,132696.47060000003,176107.29909999997,258812.97041999997,125.89585781619664,171.068,178.105,194.879,136,3,0,"BACKLOGGED",0.028250934773577097,0.36090234995308673,0.11695056086414624
"agg-4xtp4","20","777",3.112547828042747,1049.0514385703136,4739,23845.971214197532,52971.5202,61581.349500000004,77096.87527999996,65795.35475269044,129911.00659999996,177141.06399999993,265416.4089999999,124.68037784703337,168.963,180.56,191.496,121,0,0,"BACKLOGGED",0.0248971193415638,0.2646880723150933,0.08292181069958848
"agg-4xtp4","50","42",3.0871460049742523,1022.5628294702635,5559,34872.64578623566,71363.1829,76707.91554999999,81460.15029000003,81189.24820903041,151537.9876,195310.8467999999,272856.37944,139.9285349135672,202.195,212.409,226.263,195,5,0,"BACKLOGGED",0.03388946819603755,0.2049211865147507,0.06412930135557873
"agg-4xtp4","50","123",3.180572055100725,1030.356903813884,5528,33622.63528072625,80295.80960000002,87125.1078,93073.66192999994,77723.4037176194,152158.63830000005,193241.70164999997,267023.57616999984,136.50206496102027,200.077,213.3,242.843,200,0,0,"BACKLOGGED",0.03491620111731841,0.2554583922693057,0.07751396648044692
"agg-4xtp4","50","777",3.158725367772157,1024.829845180996,5672,35438.73486776012,76376.4734,82117.8804,93230.91051999996,79738.41979777857,149437.18780000004,189155.74119999996,267582.18437,136.3020699600725,200.011,213.143,227.218,181,0,0,"BACKLOGGED",0.03092431231846915,0.18990221269575205,0.05826072099777892
"agg-4xtp4","100","42",3.0949732846066436,1026.2149938028908,5505,34310.37763676188,76229.5368,89566.0288,107178.37039999999,80299.88751898274,154610.122,194089.1260000001,268988.44376000005,139.17148865158748,202.761,214.608,230.529,202,0,0,"BACKLOGGED",0.035395128789206254,0.219824623847629,0.06851235325039426
"agg-4xtp4","100","123",3.166794449996954,1021.0867439842534,5537,33770.80816277449,69327.25039999999,74433.28889999997,84375.37640000001,78066.25973740293,148052.03640000004,192088.3976,266469.69284000044,137.60521735734818,199.406,212.336,236.337,201,0,0,"BACKLOGGED",0.03502962704775181,0.23449263581339191,0.07145346810735448
"agg-4xtp4","100","777",3.1408086862353066,1012.2948080343591,5601,35052.11175781654,73500.09099999999,82695.29539999999,91734.14404,78981.91056597036,148101.166,189658.866,264800.839,136.22891893968904,204.314,214.306,233.589,188,0,0,"BACKLOGGED",0.0324753843496286,0.2024338396234504,0.06235964760753152
"pd-1p3d-thresh16","0.01","42",0.1702607206956298,78.2161058648204,510,119.66317647058824,150.16230000000002,193.0136499999996,617.43408,9123.458519607844,22210.60030000002,36006.17524999999,72602.13395999989,19.82530086962473,21.856,23.011,25.231,0,0,510,"STABLE",0,0.1702607206956298,1
"pd-1p3d-thresh16","0.01","123",0.13283920785509548,58.633012360441555,540,114.62923703703703,147.5193,170.3159999999996,610.4762900000001,8544.546814814816,20603.782500000012,31233.02269999995,77138.43950000002,19.331665606983815,21.143,21.611,22.597,0,0,540,"STABLE",0,0.13283920785509548,1
"pd-1p3d-thresh16","0.01","777",0.12712943427857235,47.52291974375744,525,113.29391238095239,141.8582,164.73799999999986,606.8826,7149.807908571429,16073.40940000001,28467.49319999997,53437.899079999996,19.091333493419437,19.741,21.043,24.458,0,0,525,"OVERLOADED",0.24162806424144873,0.12712943427857235,1
"pd-1p3d-thresh16","0.02","42",0.29555323355799573,133.9627401217672,525,121.8938819047619,151.65959999999998,473.5639999999988,620.7148,9539.61927047619,24637.8234,38583.21899999985,74486.07531999996,21.00696833265245,24.848,26.525,28.752,0,0,525,"STABLE",0,0.29555323355799573,1
"pd-1p3d-thresh16","0.02","123",0.2478562735613932,110.74084326358961,555,116.31597117117117,151.88420000000005,178.29739999999995,611.0759,8990.944183783784,22164.34560000001,33258.49219999995,79641.0859,20.093588850357293,22.131,23.251,24.945,0,0,555,"STABLE",0,0.2478562735613932,1
"pd-1p3d-thresh16","0.02","777",0.23866167432467378,89.58607911840194,540,113.54560925925927,142.1494,164.87004999999996,609.7657800000001,7370.157157407408,16257.591400000003,29239.999199999966,54140.979010000025,19.597963815610484,21.554,22.047,24.376,0,0,540,"STABLE",0,0.23866167432467378,1
"pd-1p3d-thresh16","0.05","42",0.5623925693394369,252.60444910849043,555,123.82890990990991,153.46060000000003,203.86779999999922,625.82978,10778.920776576577,26742.706800000007,42705.212199999965,78879.13106000022,23.96574077007506,29.951,31.516,34.334720000000004,0,0,555,"STABLE",0,0.5623925693394369,1
"pd-1p3d-thresh16","0.05","123",0.5031038746185185,224.50339599685228,600,120.86049833333334,154.4541,338.0878499999987,615.18228,10049.488986666667,24379.8403,36197.39574999984,87264.27911999999,22.487080810954474,27.278,29.415,32.048,0,0,600,"STABLE",0,0.5031038746185185,1
"pd-1p3d-thresh16","0.05","777",0.5278584206497671,196.82835061419055,630,113.84779047619048,144.8535,166.99125,607.88392,8165.869653968254,17479.82220000001,33641.584350000005,67281.11874000003,21.866607166485263,26.026,28.36,31.509,0,0,630,"STABLE",0,0.5278584206497671,1
"pd-1p3d-thresh16","0.1","42",0.8306994852404499,368.7013515268335,630,129.94572857142856,162.70610000000002,423.93484999999356,662.8464900000001,12242.113373015873,30832.154000000002,49229.488549999995,90969.06908000002,27.553828790789698,34.848,36.862,39.29,0,0,630,"STABLE",0,0.8306994852404499,1
"pd-1p3d-thresh16","0.1","123",0.7886707578226898,342.7688843618222,690,123.93977536231884,157.5616,282.7281499999957,620.29702,11228.70618115942,28164.542300000005,41920.350349999964,94178.58994000006,25.80996696134628,31.921,33.732,37.061,0,0,690,"STABLE",0,0.7886707578226898,1
"pd-1p3d-thresh16","0.1","777",0.8780366196150655,321.3315375879706,735,118.15903401360545,153.54520000000002,177.0587,614.60952,9268.143691156462,20661.140400000015,35882.85679999998,77383.56443999986,25.299909878844364,31.359,32.826,35.156,0,0,735,"STABLE",0,0.8780366196150655,1
"pd-1p3d-thresh16","0.2","42",1.041370449552778,457.00450830338616,855,145.67541403508773,188.25680000000006,571.7630999999998,692.90848,15018.044080701753,38767.0382,56222.60199999987,114888.14730000004,34.19251804541606,48.019,51.749,58.41,0,0,855,"OVERLOADED",0.43634960054803684,1.041370449552778,1
"pd-1p3d-thresh16","0.2","123",1.1254034666801223,466.2667368477594,885,136.82070056497176,171.5028,412.0815999999983,720.2159999999986,13490.410473446329,31218.176200000005,50189.28899999997,116652.49259999947,32.542625780523814,41.904,44.11,48.322,0,0,885,"STABLE",0,1.1254034666801223,1
"pd-1p3d-thresh16","0.2","777",1.1059313825511012,421.5985379882038,885,128.4491593220339,158.2732,210.65279999999998,632.9769599999994,12285.610624858757,28119.248000000014,42722.29539999998,115195.26271999997,32.220524046705556,44.81,48.627,52.804,0,0,885,"OVERLOADED",0.6992254340148055,1.1059313825511012,1
"pd-1p3d-thresh16","0.5","42",1.5191207498318486,676.2074372331675,1185,226.1436717299578,596.4944,912.1863999999988,1247.5599200000004,19421.238691983122,50057.68000000012,81848.3509999999,160917.07476000008,43.47912516744412,58.826,62.935,68.336,0,0,1185,"OVERLOADED",0.5909624798610635,1.5191207498318486,1
"pd-1p3d-thresh16","0.5","123",1.541390705956896,639.5649344532874,1305,225.9498988505747,577.0116000000004,706.4808,1189.6738000000003,18870.472121072795,47294.78360000001,72907.60059999993,170376.01576000004,45.32045969732032,69.11220000000007,72.779,80,0,0,1305,"OVERLOADED",0.7665916073008486,1.541390705956896,1
"pd-1p3d-thresh16","0.5","777",1.700778209598605,659.5023315823287,1230,236.49022195121952,604.1276000000003,857.1243999999999,1331.5288400000002,16857.308803252035,39223.11320000002,61320.416749999975,140131.1826200004,43.26417499963214,58.677,62.855,68.732,0,0,1230,"OVERLOADED",0.7776325050132242,1.700778209598605,1
"pd-1p3d-thresh16","1","42",1.7090909767233864,727.022488662922,1598,456.2663816364772,1200.415,1603.031,2584.892,25030.557303560276,60013.252,104329.467,211130.891,57.00527350744949,83.791,90.967,99.062,3,0,1601,"STABLE",0,1.702673864169982,0.9943785134291068
"pd-1p3d-thresh16","1","123",1.882606613694007,759.0369507524301,1755,5214.310822792023,18121.7196,20624.9207,22711.60996,26243.23533789174,59031.25480000007,90417.31059999998,173558.5739000002,52.61269386526274,71.325,75.227,89.39,0,0,1755,"OVERLOADED",0.9738072084632741,1.882606613694007,1
"pd-1p3d-thresh16","1","777",1.8072496367145199,695.8555063865133,1740,8444.353212068965,28575.986,31900.985899999996,35067.551210000005,27149.836568390805,57004.74800000001,75619.06164999992,167582.4560099996,49.03473714573899,70.09,74.544,86.698,0,0,1740,"OVERLOADED",0.9166957785056897,1.6722252385691823,0.9252873563218391
"pd-1p3d-thresh16","2","42",1.9464020570820793,802.6825796871926,2028,675.2524255111977,1714.4325000000003,2243.9024999999997,3368.9586600000016,31534.860614410907,76487.425,126387.82125,254285.18077000006,72.0471211163783,98.011,101.617,107.466,12,1,2040,"STABLE",0,1.8398682166796578,0.9333008763388511
"pd-1p3d-thresh16","2","123",2.1567332861365336,843.0872549661849,2262,8335.631044317683,28229.722,32454.8101,34613.88974,36074.271393154886,78786.94000000003,117871.4252999998,237418.86741999962,67.68026279883216,92.94,96.13,103.394,13,0,2275,"OVERLOADED",1,1.9326694832001563,0.8894251864853006
"pd-1p3d-thresh16","2","777",2.1092033525672513,806.1813611711096,2242,12894.566667992927,42813.2663,45112.21385,47811.69571,37211.77698938992,72755.8321,104324.18674999989,217981.73619999902,62.28254912442655,89.521,96.657,106.597,7,0,2249,"STABLE",0,1.5889582794317965,0.746684350132626
"pd-1p3d-thresh16","5","42",2.2294208680487255,870.2214251046449,2330,4669.6442147872785,16576.613,22147.43,25282.02420000001,37031.245188351924,83095.886,128907.345,300000,78.24911498526707,105.14,107.496,109.464,26,5,2356,"STABLE",0,1.7041195562209355,0.7356464270962412
"pd-1p3d-thresh16","5","123",2.182438594854334,855.061737071991,2638,11660.879981243104,40667.633200000004,44042.5844,47031.77994000003,41577.454026112544,87413.36220000002,126567.50319999992,261345.31108,74.97924710910469,105.091,107.19,109.229,15,2,2653,"OVERLOADED",0.8501957244029186,1.2955643819339981,0.5759470393527032
"pd-1p3d-thresh16","5","777",2.1863854661880255,843.9190259589316,2461,9845.105739859595,37020.996300000006,39537.697550000004,46848.91901,37849.668662636504,78519.1276,120164.64234999997,250376.86100999953,72.38865320817008,106.529,108.016,109.485,12,2,2473,"OVERLOADED",0.549344261937889,1.2802037613884374,0.5620124804992199
"pd-1p3d-thresh16","10","42",2.2617067534896753,886.6074067965662,2587,10388.987881858082,33860.3923,36438.321299999996,41716.70504000001,41411.45345464521,88987.90670000002,129688.26749999996,261001.61365000004,79.34089780314729,106.147,107.997,109.236,17,1,2604,"OVERLOADED",0.6589494827495948,0.9957804376593506,0.41660570592538404
"pd-1p3d-thresh16","10","123",2.0888476460879057,832.0823866959507,2561,11781.140649193547,37593.59440000001,39827.65165000001,43342.46624,40795.80235887097,85491.87200000008,130542.14270000011,248781.49966,73.5324484321458,105.831,107.974,109.423,16,1,2577,"OVERLOADED",0.6855381965660136,1.1410768671913236,0.5128299120234604
"pd-1p3d-thresh16","10","777",2.250763649295103,870.538866866974,2541,9334.445531261561,34858.105,38790.23950000001,43702.307199999996,40025.18528523862,85012.484,133411.47320000007,282996.3029800001,79.28063386632444,106.509,107.906,109.221,19,1,2560,"OVERLOADED",0.5280190022968284,1.1532838533578216,0.4816870144284129
