arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-edpp","0.1","777",0.8157280959344493,299.19794202381144,660,144.15578484848484,272.6152000000001,334.3817499999999,553.5141999999998,9541.939945454546,19943.799100000007,35141.722499999974,74218.32269999989,25.689878286298924,33.204,39.482,48.683820000000004,0,0,0,"STABLE",0
"pd-edpp","0.5","42",1.2113299165601483,539.7445047512108,1005,191.65736915422886,381.9662000000001,482.72299999999996,706.8505200000005,18010.900942288557,44164.25180000002,73386.5529999999,151176.52308000004,40.07949362470709,55.079,58.347,70.977,0,0,1,"STABLE",0
"pd-edpp","0.5","123",1.350675432465106,567.7688496265087,1005,178.87849154228857,354.8604,444.13199999999983,666.0713600000005,16442.438041791043,40378.23280000002,63836.08559999999,132280.07500000004,38.78007778510687,52.39,57.802,69.84880000000122,0,0,0,"OVERLOADED",0.5486841158518098
"pd-edpp","0.5","777",1.4867538772821365,557.4054792709045,1005,186.60787562189054,363.78260000000006,469.2739999999999,687.7051200000004,14648.623686567165,33236.8602,54388.334599999886,129249.37784000054,38.67556266898006,52.516,57.491,69.974,0,0,1,"OVERLOADED",0.6667943903841985
"pd-edpp","1","42",1.2222706081927088,544.6194592174731,1005,193.8264368159204,402.3236,533.1447999999999,698.9964800000004,18680.530379104475,46967.256800000025,73875.30659999997,150812.36236000012,41.58087106398122,58.082,62.039,75.098,0,0,1,"OVERLOADED",0.5397287630151958
"pd-edpp","1","123",1.441980128145029,606.1496188221663,1005,186.26290547263682,359.0778,465.5407999999999,668.8186800000004,16921.409871641794,40596.4368,65275.445400000004,137557.81124000007,39.90491713013933,54.577,58.05,70.744,0,0,1,"OVERLOADED",0.49331747865508085
"pd-edpp","1","777",1.6052012481533795,601.8131075527002,1005,194.3331353233831,396.8576,482.5843999999999,713.7880000000008,15439.269450746267,34983.8994,57013.30199999999,144487.42076000004,40.769671460200534,56.68,62.585,75.459,0,0,2,"OVERLOADED",0.7867724271961667
"pd-edpp","2","42",1.3272413247069672,591.3923215267439,1005,198.66307860696517,393.8958,494.49719999999985,707.0260400000013,18914.786752238808,47881.4054,82143.22439999995,154963.79656000008,42.09687846545346,58.325,62.913,76.06985999999894,0,0,1,"OVERLOADED",0.5288767295739512
"pd-edpp","2","123",1.4801711631640095,622.2035719019211,1005,189.29509154228853,357.90560000000005,445.1146,656.33732,17267.87149751244,41918.175200000005,69548.38199999981,147635.50952000005,40.72406330909988,57.128,64.759,75.284,0,0,2,"OVERLOADED",0.5670677809143319
"pd-edpp","2","777",1.6389406693122213,614.4625033328184,1005,191.8121432835821,373.56140000000005,467.8443999999999,667.9399200000003,15275.27715721393,32379.906000000006,58321.21619999996,132311.90972000067,40.337504148659875,53.902,60.089,72.96816999999999,0,0,1,"OVERLOADED",0.8383194690361502
"pd-edpp","5","42",1.3294833013815062,592.3913017164672,1005,194.53403383084577,362.0294,469.5494,707.9047600000002,18784.907647761192,47372.9536,76144.52219999999,154163.73452000006,41.81408435708802,55.266,59.361,72.12897999999998,0,0,1,"STABLE",0
"pd-edpp","5","123",1.5388122133299071,646.8538770702148,1005,187.36291641791047,364.6444,444.50279999999987,600.7890800000004,17086.656459701495,44057.69980000001,65081.0856,143317.55944000016,40.29641050074029,55.027,61.057,71.65510000000022,0,0,2,"OVERLOADED",0.5217645060216377
"pd-edpp","5","777",1.5791006466225457,592.0276154629476,1005,187.72409054726367,356.5784,476.0356,703.0953200000007,15483.631213930348,34662.10380000002,57999.045399999995,142198.96964000017,40.90558346816256,58.809,63.182,76.528,0,0,1,"OVERLOADED",0.7673168196051212
"pd-edpp","8","42",1.3779996579352372,614.0092246971768,1005,195.5959144278607,390.92940000000004,507.1669999999997,715.2596000000003,19068.29701492537,46980.50200000001,78956.18679999997,157842.39260000005,42.44931875569323,57.692,61.566,74.38,0,0,2,"STABLE",0
"pd-edpp","8","123",1.5367155120637237,645.9725093949779,1005,187.77846666666667,375.3226,480.39279999999997,711.1018800000012,17250.06767960199,40680.117000000006,66569.73959999999,155378.1723600004,40.685132424262555,59.269,63.761,75.741,0,0,2,"OVERLOADED",0.6633687467746551
"pd-edpp","8","777",1.6247969743428456,609.1598280255388,1005,192.46185771144278,392.8852000000001,500.0977999999996,761.5600000000004,15373.686104477612,35006.18840000001,58398.98219999994,137944.58172000034,40.59913622453324,55.749,60.254,73.982,0,0,2,"OVERLOADED",0.6633183825334276
